stock_code,con_date,con_eps_roll
600703,2019-09-05,0.5754
600703,2019-09-06,0.576
600703,2019-09-09,0.5772
600703,2019-09-10,0.5776
600703,2019-09-11,0.578
600703,2019-09-12,0.5784
600703,2019-09-16,0.58
600703,2019-09-17,0.5804
600703,2019-09-18,0.5808
600703,2019-09-19,0.5812
600703,2019-09-20,0.6074
600703,2019-09-23,0.6256
600703,2019-09-24,0.6261
600703,2019-09-25,0.5643
600703,2019-09-26,0.5732
600703,2019-09-27,0.5737
600703,2019-09-30,0.5652
600703,2019-10-08,0.5788
600703,2019-10-09,0.5793
600703,2019-10-10,0.5797
600703,2019-10-11,0.5802
600703,2019-10-14,0.5816
600703,2019-10-15,0.5821
600703,2019-10-16,0.5826
600703,2019-10-17,0.5831
600703,2019-10-18,0.5908
600703,2019-10-21,0.5619
600703,2019-10-22,0.5623
600703,2019-10-23,0.5627
600703,2019-10-24,0.5632
600703,2019-10-25,0.5712
600703,2019-10-28,0.5757
600703,2019-10-29,0.5537
600703,2019-10-30,0.5037
600703,2019-10-31,0.4984
600703,2019-11-01,0.503
600703,2019-11-04,0.5043
600703,2019-11-05,0.5003
600703,2019-11-06,0.476
600703,2019-11-07,0.4748
600703,2019-11-08,0.4793
600703,2019-11-11,0.4793
600703,2019-11-12,0.4742
600703,2019-11-13,0.478
600703,2019-11-14,0.4766
600703,2019-11-15,0.477
600703,2019-11-18,0.4781
600703,2019-11-19,0.4765
600703,2019-11-20,0.4769
600703,2019-11-21,0.4772
600703,2019-11-22,0.4773
600703,2019-11-25,0.4848
600703,2019-11-26,0.4852
600703,2019-11-27,0.4856
600703,2019-11-28,0.4863
600703,2019-11-29,0.4875
600703,2019-12-02,0.4827
600703,2019-12-03,0.4831
600703,2019-12-04,0.4913
600703,2019-12-05,0.4917
600703,2019-12-06,0.4921
600703,2019-12-09,0.4986
600703,2019-12-10,0.4989
600703,2019-12-11,0.4904
600703,2019-12-12,0.4907
600703,2019-12-13,0.507
600703,2019-12-16,0.509
600703,2019-12-17,0.5068
600703,2019-12-18,0.5072
600703,2019-12-19,0.5076
600703,2019-12-20,0.508
600703,2019-12-23,0.5111
600703,2019-12-24,0.5115
600703,2019-12-25,0.5119
600703,2019-12-26,0.5123
600703,2019-12-27,0.5128
600703,2019-12-30,0.514
600703,2019-12-31,0.5144
600703,2020-01-02,0.5148
600703,2020-01-03,0.5153
600703,2020-01-06,0.513
600703,2020-01-07,0.5135
600703,2020-01-08,0.5139
600703,2020-01-09,0.5347
600703,2020-01-10,0.5481
600703,2020-01-13,0.5424
600703,2020-01-14,0.5469
600703,2020-01-15,0.5474
600703,2020-01-16,0.5479
600703,2020-01-17,0.5422
600703,2020-01-20,0.5379
600703,2020-01-21,0.5404
600703,2020-01-22,0.5409
600703,2020-01-23,0.5338
600703,2020-02-03,0.5523
600703,2020-02-04,0.5528
600703,2020-02-05,0.5533
600703,2020-02-06,0.5538
600703,2020-02-07,0.5559
600703,2020-02-10,0.5545
600703,2020-02-11,0.5508
600703,2020-02-12,0.5473
600703,2020-02-13,0.5444
600703,2020-02-14,0.5448
600703,2020-02-17,0.5504
600703,2020-02-18,0.5587
600703,2020-02-19,0.5591
600703,2020-02-20,0.5517
600703,2020-02-21,0.5522
600703,2020-02-24,0.5579
600703,2020-02-25,0.5584
600703,2020-02-26,0.5588
600703,2020-02-27,0.5625
600703,2020-02-28,0.5656
600703,2020-03-02,0.5677
600703,2020-03-03,0.5682
600703,2020-03-04,0.5686
600703,2020-03-05,0.5691
600703,2020-03-06,0.5685
600703,2020-03-09,0.5698
600703,2020-03-10,0.5702
600703,2020-03-11,0.5707
600703,2020-03-12,0.5665
600703,2020-03-13,0.567
600703,2020-03-16,0.5717
600703,2020-03-17,0.5722
600703,2020-03-18,0.5726
600703,2020-03-19,0.5697
600703,2020-03-20,0.5744
600703,2020-03-23,0.5713
600703,2020-03-24,0.5666
600703,2020-03-25,0.5671
600703,2020-03-26,0.5676
600703,2020-03-27,0.5681
600703,2020-03-30,0.5696
600703,2020-03-31,0.57
600703,2020-04-01,0.5705
600703,2020-04-02,0.571
600703,2020-04-03,0.5723
600703,2020-04-07,0.5735
600703,2020-04-08,0.5593
600703,2020-04-09,0.5597
600703,2020-04-10,0.5602
600703,2020-04-13,0.5693
600703,2020-04-14,0.5698
600703,2020-04-15,0.5703
600703,2020-04-16,0.5815
600703,2020-04-17,0.582
600703,2020-04-20,0.5992
600703,2020-04-21,0.5997
600703,2020-04-22,0.5979
600703,2020-04-23,0.5996
600703,2020-04-24,0.5216
600703,2020-04-27,0.4998
600703,2020-04-28,0.5003
600703,2020-04-29,0.4981
600703,2020-04-30,0.4986
600703,2020-05-06,0.5019
600703,2020-05-07,0.493
600703,2020-05-08,0.4949
600703,2020-05-11,0.5022
600703,2020-05-12,0.5027
600703,2020-05-13,0.5033
600703,2020-05-14,0.5038
600703,2020-05-15,0.5043
600887,2010-01-04,1.0809
600887,2010-01-05,1.0877
600887,2010-01-06,1.0884
600887,2010-01-07,1.0891
600887,2010-01-08,1.1063
600887,2010-01-11,1.08
600887,2010-01-12,1.084
600887,2010-01-13,1.0848
600887,2010-01-14,1.0855
600887,2010-01-15,1.0862
600887,2010-01-18,1.0889
600887,2010-01-19,1.0808
600887,2010-01-20,1.0815
600887,2010-01-21,1.0914
600887,2010-01-22,1.1003
600887,2010-01-25,1.1036
600887,2010-01-26,1.1043
600887,2010-01-27,1.105
600887,2010-01-28,1.1058
600887,2010-01-29,1.1242
600887,2010-02-01,1.1174
600887,2010-02-02,1.12
600887,2010-02-03,1.1208
600887,2010-02-04,1.1215
600887,2010-02-05,1.1271
600887,2010-02-08,1.1387
600887,2010-02-09,1.1304
600887,2010-02-10,1.1311
600887,2010-02-11,1.1404
600887,2010-02-12,1.1412
600887,2010-02-22,1.1549
600887,2010-02-23,1.1599
600887,2010-02-24,1.1607
600887,2010-02-25,1.1616
600887,2010-02-26,1.1624
600887,2010-03-01,1.1747
600887,2010-03-02,1.1756
600887,2010-03-03,1.1821
600887,2010-03-04,1.193
600887,2010-03-05,1.1602
600887,2010-03-08,1.1704
600887,2010-03-09,1.1712
600887,2010-03-10,1.1621
600887,2010-03-11,1.1629
600887,2010-03-12,1.1504
600887,2010-03-15,1.1526
600887,2010-03-16,1.1533
600887,2010-03-17,1.154
600887,2010-03-18,1.1564
600887,2010-03-19,1.1571
600887,2010-03-22,1.1712
600887,2010-03-23,1.1478
600887,2010-03-24,1.1485
600887,2010-03-25,1.1735
600887,2010-03-26,1.1761
600887,2010-03-29,1.178
600887,2010-03-30,1.1738
600887,2010-03-31,1.1745
600887,2010-04-01,1.2532
600887,2010-04-02,1.254
600887,2010-04-06,1.2628
600887,2010-04-07,1.29
600887,2010-04-08,1.291
600887,2010-04-09,1.292
600887,2010-04-12,1.2814
600887,2010-04-13,1.2824
600887,2010-04-14,1.2834
600887,2010-04-15,1.2844
600887,2010-04-16,1.2986
600887,2010-04-19,1.2902
600887,2010-04-20,1.2912
600887,2010-04-21,1.2702
600887,2010-04-22,1.2712
600887,2010-04-23,1.2503
600887,2010-04-26,1.2313
600887,2010-04-27,1.2118
600887,2010-04-28,1.2223
600887,2010-04-29,1.2232
600887,2010-04-30,1.2242
600887,2010-05-04,1.2346
600887,2010-05-05,1.2355
600887,2010-05-06,1.2364
600887,2010-05-07,1.2399
600887,2010-05-10,1.2677
600887,2010-05-11,1.2687
600887,2010-05-12,1.2697
600887,2010-05-13,1.2677
600887,2010-05-14,1.2687
600887,2010-05-17,1.2335
600887,2010-05-18,1.2344
600887,2010-05-19,1.2353
600887,2010-05-20,1.2363
600887,2010-05-21,1.2372
600887,2010-05-24,1.2473
600887,2010-05-25,1.2482
600887,2010-05-26,1.2492
600887,2010-05-27,1.2096
600887,2010-05-28,1.2196
600887,2010-05-31,1.1979
600887,2010-06-01,1.2015
600887,2010-06-02,1.225
600887,2010-06-03,1.2262
600887,2010-06-04,1.2271
600887,2010-06-07,1.237
600887,2010-06-08,1.23
600887,2010-06-09,1.2286
600887,2010-06-10,1.2332
600887,2010-06-11,1.2371
600887,2010-06-17,1.2158
600887,2010-06-18,1.2186
600887,2010-06-21,1.2266
600887,2010-06-22,1.225
600887,2010-06-23,1.2258
600887,2010-06-24,1.2267
600887,2010-06-25,1.2275
600887,2010-06-28,1.2385
600887,2010-06-29,1.2679
600887,2010-06-30,1.2688
600887,2010-07-01,1.2825
600887,2010-07-02,1.2961
600887,2010-07-05,1.2961
600887,2010-07-06,1.297
600887,2010-07-07,1.2979
600887,2010-07-08,1.2988
600887,2010-07-09,1.3039
600887,2010-07-12,1.3
600887,2010-07-13,1.2348
600887,2010-07-14,1.2356
600887,2010-07-15,1.2364
600887,2010-07-16,1.244
600887,2010-07-19,1.2293
600887,2010-07-20,1.218
600887,2010-07-21,1.2192
600887,2010-07-22,1.2198
600887,2010-07-23,1.2206
600887,2010-07-26,1.223
600887,2010-07-27,1.2255
600887,2010-07-28,1.2263
600887,2010-07-29,1.2271
600887,2010-07-30,1.2367
600887,2010-08-02,1.2182
600887,2010-08-03,1.224
600887,2010-08-04,1.2153
600887,2010-08-05,1.2189
600887,2010-08-06,1.2235
600887,2010-08-09,1.2261
600887,2010-08-10,1.227
600887,2010-08-11,1.2278
600887,2010-08-12,1.2097
600887,2010-08-13,1.2233
600887,2010-08-16,1.2393
600887,2010-08-17,1.2387
600887,2010-08-18,1.2396
600887,2010-08-19,1.2405
600887,2010-08-20,1.2446
600887,2010-08-23,1.2681
600887,2010-08-24,1.2562
600887,2010-08-25,1.2571
600887,2010-08-26,1.25
600887,2010-08-27,1.2508
600887,2010-08-30,1.2336
600887,2010-08-31,1.2332
600887,2010-09-01,1.2361
600887,2010-09-02,1.2243
600887,2010-09-03,1.2253
600887,2010-09-06,1.2282
600887,2010-09-07,1.2291
600887,2010-09-08,1.2322
600887,2010-09-09,1.2359
600887,2010-09-10,1.242
600887,2010-09-13,1.2397
600887,2010-09-14,1.2412
600887,2010-09-15,1.2422
600887,2010-09-16,1.2446
600887,2010-09-17,1.2455
600887,2010-09-20,1.2684
600887,2010-09-21,1.2644
600887,2010-09-27,1.2796
600887,2010-09-28,1.282
600887,2010-09-29,1.2859
600887,2010-09-30,1.2851
600887,2010-10-08,1.2715
600887,2010-10-11,1.2774
600887,2010-10-12,1.2714
600887,2010-10-13,1.2727
600887,2010-10-14,1.2736
600887,2010-10-15,1.2822
600887,2010-10-18,1.284
600887,2010-10-19,1.3073
600887,2010-10-20,1.3143
600887,2010-10-21,1.3141
600887,2010-10-22,1.3151
600887,2010-10-25,1.3263
600887,2010-10-26,1.3273
600887,2010-10-27,1.3282
600887,2010-10-28,1.3167
600887,2010-10-29,1.2523
600887,2010-11-01,1.2436
600887,2010-11-02,1.2445
600887,2010-11-03,1.2454
600887,2010-11-04,1.2463
600887,2010-11-05,1.2437
600887,2010-11-08,1.2472
600887,2010-11-09,1.223
600887,2010-11-10,1.2238
600887,2010-11-11,1.2308
600887,2010-11-12,1.2306
600887,2010-11-15,1.2323
600887,2010-11-16,1.2428
600887,2010-11-17,1.2437
600887,2010-11-18,1.2445
600887,2010-11-19,1.2655
600887,2010-11-22,1.2799
600887,2010-11-23,1.2822
600887,2010-11-24,1.2782
600887,2010-11-25,1.2792
600887,2010-11-26,1.2818
600887,2010-11-29,1.2768
600887,2010-11-30,1.2999
600887,2010-12-01,1.306
600887,2010-12-02,1.3176
600887,2010-12-03,1.3186
600887,2010-12-06,1.3327
600887,2010-12-07,1.3338
600887,2010-12-08,1.3348
600887,2010-12-09,1.3359
600887,2010-12-10,1.3381
600887,2010-12-13,1.3149
600887,2010-12-14,1.316
600887,2010-12-15,1.317
600887,2010-12-16,1.3198
600887,2010-12-17,1.3212
600887,2010-12-20,1.3241
600887,2010-12-21,1.3257
600887,2010-12-22,1.3267
600887,2010-12-23,1.3278
600887,2010-12-24,1.3315
600887,2010-12-27,1.3391
600887,2010-12-28,1.3402
600887,2010-12-29,1.3412
600887,2010-12-30,1.3427
600887,2010-12-31,1.3622
600887,2011-01-04,1.3597
600887,2011-01-05,1.3607
600887,2011-01-06,1.3617
600887,2011-01-07,1.3628
600887,2011-01-10,1.366
600887,2011-01-11,1.3563
600887,2011-01-12,1.3423
600887,2011-01-13,1.3444
600887,2011-01-14,1.3453
600887,2011-01-17,1.3533
600887,2011-01-18,1.3543
600887,2011-01-19,1.36
600887,2011-01-20,1.3609
600887,2011-01-21,1.3618
600887,2011-01-24,1.3784
600887,2011-01-25,1.3794
600887,2011-01-26,1.3783
600887,2011-01-27,1.3789
600887,2011-01-28,1.3885
600887,2011-01-31,1.3814
600887,2011-02-01,1.3749
600887,2011-02-09,1.4096
600887,2011-02-10,1.4104
600887,2011-02-11,1.4199
600887,2011-02-14,1.4385
600887,2011-02-15,1.4403
600887,2011-02-16,1.4411
600887,2011-02-17,1.4484
600887,2011-02-18,1.4492
600887,2011-02-21,1.4348
600887,2011-02-22,1.4357
600887,2011-02-23,1.4365
600887,2011-02-24,1.4374
600887,2011-02-25,1.4321
600887,2011-02-28,1.4511
600887,2011-03-01,1.446
600887,2011-03-02,1.431
600887,2011-03-03,1.4202
600887,2011-03-04,1.4243
600887,2011-03-07,1.4122
600887,2011-03-08,1.4131
600887,2011-03-09,1.4157
600887,2011-03-10,1.4164
600887,2011-03-11,1.3967
600887,2011-03-14,1.4093
600887,2011-03-15,1.4101
600887,2011-03-16,1.4109
600887,2011-03-17,1.4183
600887,2011-03-18,1.4191
600887,2011-03-21,1.4247
600887,2011-03-22,1.4254
600887,2011-03-23,1.426
600887,2011-03-24,1.4267
600887,2011-03-25,1.4274
600887,2011-03-28,1.4303
600887,2011-03-29,1.4236
600887,2011-03-30,1.4243
600887,2011-03-31,1.4124
600887,2011-04-01,1.4024
600887,2011-04-06,1.4147
600887,2011-04-07,1.4155
600887,2011-04-08,1.3999
600887,2011-04-11,1.4023
600887,2011-04-12,1.4018
600887,2011-04-13,1.367
600887,2011-04-14,1.3676
600887,2011-04-15,1.3682
600887,2011-04-18,1.3564
600887,2011-04-19,1.3562
600887,2011-04-20,1.3514
600887,2011-04-21,1.352
600887,2011-04-22,1.3497
600887,2011-04-25,1.3694
600887,2011-04-26,1.3699
600887,2011-04-27,1.3705
600887,2011-04-28,1.371
600887,2011-04-29,1.3706
600887,2011-05-03,1.4517
600887,2011-05-04,1.4454
600887,2011-05-05,1.4463
600887,2011-05-06,1.4374
600887,2011-05-09,1.4402
600887,2011-05-10,1.4415
600887,2011-05-11,1.4387
600887,2011-05-12,1.4399
600887,2011-05-13,1.4264
600887,2011-05-16,1.4429
600887,2011-05-17,1.4513
600887,2011-05-18,1.4581
600887,2011-05-19,1.5666
600887,2011-05-20,1.5675
600887,2011-05-23,1.5963
600887,2011-05-24,1.5972
600887,2011-05-25,1.6088
600887,2011-05-26,1.6495
600887,2011-05-27,1.696
600887,2011-05-30,1.6983
600887,2011-05-31,1.7045
600887,2011-06-01,1.7055
600887,2011-06-02,1.7047
600887,2011-06-03,1.6786
600887,2011-06-07,1.6437
600887,2011-06-08,1.6447
600887,2011-06-09,1.663
600887,2011-06-10,1.6669
600887,2011-06-13,0.8326
600887,2011-06-14,0.8496
600887,2011-06-15,0.8529
600887,2011-06-16,0.8493
600887,2011-06-17,0.8492
600887,2011-06-20,0.8489
600887,2011-06-21,0.8505
600887,2011-06-22,0.8506
600887,2011-06-23,0.8509
600887,2011-06-24,0.8514
600887,2011-06-27,0.863
600887,2011-06-28,0.8605
600887,2011-06-29,0.8833
600887,2011-06-30,0.8979
600887,2011-07-01,0.9021
600887,2011-07-04,0.9044
600887,2011-07-05,0.9066
600887,2011-07-06,0.9129
600887,2011-07-07,0.9136
600887,2011-07-08,0.9061
600887,2011-07-11,0.8964
600887,2011-07-12,0.897
600887,2011-07-13,0.9188
600887,2011-07-14,0.9211
600887,2011-07-15,0.9174
600887,2011-07-18,0.9372
600887,2011-07-19,0.9474
600887,2011-07-20,0.948
600887,2011-07-21,0.9509
600887,2011-07-22,0.9528
600887,2011-07-25,0.9556
600887,2011-07-26,0.9589
600887,2011-07-27,0.9595
600887,2011-07-28,0.9601
600887,2011-07-29,0.9495
600887,2011-08-01,0.944
600887,2011-08-02,0.9476
600887,2011-08-03,0.9482
600887,2011-08-04,0.9499
600887,2011-08-05,0.963
600887,2011-08-08,0.9848
600887,2011-08-09,0.9854
600887,2011-08-10,0.986
600887,2011-08-11,0.9866
600887,2011-08-12,0.9907
600887,2011-08-15,0.9942
600887,2011-08-16,0.993
600887,2011-08-17,0.9958
600887,2011-08-18,0.9994
600887,2011-08-19,0.9977
600887,2011-08-22,0.9994
600887,2011-08-23,0.9935
600887,2011-08-24,1.009
600887,2011-08-25,1.0096
600887,2011-08-26,1.0115
600887,2011-08-29,1.0129
600887,2011-08-30,1.0136
600887,2011-08-31,1.0142
600887,2011-09-01,1.0148
600887,2011-09-02,1.0155
600887,2011-09-05,1.0134
600887,2011-09-06,1.0167
600887,2011-09-07,1.0171
600887,2011-09-08,1.0166
600887,2011-09-09,1.0176
600887,2011-09-13,1.015
600887,2011-09-14,1.0157
600887,2011-09-15,1.0163
600887,2011-09-16,1.0169
600887,2011-09-19,1.0094
600887,2011-09-20,1.0104
600887,2011-09-21,1.011
600887,2011-09-22,1.0116
600887,2011-09-23,1.0122
600887,2011-09-26,1.018
600887,2011-09-27,1.0186
600887,2011-09-28,1.0392
600887,2011-09-29,1.0314
600887,2011-09-30,1.0395
600887,2011-10-10,1.0342
600887,2011-10-11,1.0348
600887,2011-10-12,1.0354
600887,2011-10-13,1.0376
600887,2011-10-14,1.0382
600887,2011-10-17,1.0519
600887,2011-10-18,1.0706
600887,2011-10-19,1.0713
600887,2011-10-20,1.0783
600887,2011-10-21,1.0892
600887,2011-10-24,1.0914
600887,2011-10-25,1.0921
600887,2011-10-26,1.0902
600887,2011-10-27,1.091
600887,2011-10-28,1.1125
600887,2011-10-31,1.2385
600887,2011-11-01,1.2389
600887,2011-11-02,1.2395
600887,2011-11-03,1.2401
600887,2011-11-04,1.2408
600887,2011-11-07,1.2545
600887,2011-11-08,1.2532
600887,2011-11-09,1.257
600887,2011-11-10,1.2596
600887,2011-11-11,1.2402
600887,2011-11-14,1.2473
600887,2011-11-15,1.248
600887,2011-11-16,1.2604
600887,2011-11-17,1.2611
600887,2011-11-18,1.2602
600887,2011-11-21,1.2659
600887,2011-11-22,1.2696
600887,2011-11-23,1.2703
600887,2011-11-24,1.2709
600887,2011-11-25,1.2707
600887,2011-11-28,1.2614
600887,2011-11-29,1.2663
600887,2011-11-30,1.2711
600887,2011-12-01,1.2668
600887,2011-12-02,1.2678
600887,2011-12-05,1.2673
600887,2011-12-06,1.277
600887,2011-12-07,1.2777
600887,2011-12-08,1.2783
600887,2011-12-09,1.2792
600887,2011-12-12,1.2838
600887,2011-12-13,1.2845
600887,2011-12-14,1.2921
600887,2011-12-15,1.2922
600887,2011-12-16,1.2929
600887,2011-12-19,1.2904
600887,2011-12-20,1.291
600887,2011-12-21,1.2917
600887,2011-12-22,1.2921
600887,2011-12-23,1.2832
600887,2011-12-26,1.2669
600887,2011-12-27,1.2675
600887,2011-12-28,1.2734
600887,2011-12-29,1.2743
600887,2011-12-30,1.279
600887,2012-01-04,1.2844
600887,2012-01-05,1.281
600887,2012-01-06,1.2821
600887,2012-01-09,1.2902
600887,2012-01-10,1.2877
600887,2012-01-11,1.2886
600887,2012-01-12,1.2895
600887,2012-01-13,1.2904
600887,2012-01-16,1.2968
600887,2012-01-17,1.2965
600887,2012-01-18,1.2974
600887,2012-01-19,1.2895
600887,2012-01-20,1.2904
600887,2012-01-30,1.2894
600887,2012-01-31,1.2921
600887,2012-02-01,1.293
600887,2012-02-02,1.2939
600887,2012-02-03,1.2947
600887,2012-02-06,1.3022
600887,2012-02-07,1.3031
600887,2012-02-08,1.304
600887,2012-02-09,1.3071
600887,2012-02-10,1.3306
600887,2012-02-13,1.3336
600887,2012-02-14,1.3346
600887,2012-02-15,1.3268
600887,2012-02-16,1.3294
600887,2012-02-17,1.3333
600887,2012-02-20,1.3356
600887,2012-02-21,1.3223
600887,2012-02-22,1.3431
600887,2012-02-23,1.344
600887,2012-02-24,1.345
600887,2012-02-27,1.3478
600887,2012-02-28,1.3558
600887,2012-02-29,1.3968
600887,2012-03-01,1.422
600887,2012-03-02,1.4243
600887,2012-03-05,1.4273
600887,2012-03-06,1.4283
600887,2012-03-07,1.4293
600887,2012-03-08,1.4302
600887,2012-03-09,1.4357
600887,2012-03-12,1.4389
600887,2012-03-13,1.4513
600887,2012-03-14,1.4523
600887,2012-03-15,1.4533
600887,2012-03-16,1.4543
600887,2012-03-19,1.4489
600887,2012-03-20,1.4499
600887,2012-03-21,1.4494
600887,2012-03-22,1.458
600887,2012-03-23,1.4604
600887,2012-03-26,1.4614
600887,2012-03-27,1.4624
600887,2012-03-28,1.4643
600887,2012-03-29,1.4658
600887,2012-03-30,1.4651
600887,2012-04-05,1.4652
600887,2012-04-06,1.4586
600887,2012-04-09,1.4646
600887,2012-04-10,1.467
600887,2012-04-11,1.468
600887,2012-04-12,1.4689
600887,2012-04-13,1.4663
600887,2012-04-16,1.4772
600887,2012-04-17,1.4821
600887,2012-04-18,1.4831
600887,2012-04-19,1.4841
600887,2012-04-20,1.4834
600887,2012-04-23,1.4798
600887,2012-04-24,1.4771
600887,2012-04-25,1.4781
600887,2012-04-26,1.479
600887,2012-04-27,1.4799
600887,2012-05-02,1.4813
600887,2012-05-03,1.4822
600887,2012-05-04,1.4831
600887,2012-05-07,1.4984
600887,2012-05-08,1.4993
600887,2012-05-09,1.5003
600887,2012-05-10,1.5008
600887,2012-05-11,1.5063
600887,2012-05-14,1.5025
600887,2012-05-15,1.5035
600887,2012-05-16,1.5044
600887,2012-05-17,1.5054
600887,2012-05-18,1.5037
600887,2012-05-21,1.5059
600887,2012-05-22,1.5069
600887,2012-05-23,1.5078
600887,2012-05-24,1.5089
600887,2012-05-25,1.5154
600887,2012-05-28,1.5183
600887,2012-05-29,1.5193
600887,2012-05-30,1.5228
600887,2012-05-31,1.5155
600887,2012-06-01,1.5175
600887,2012-06-04,1.4965
600887,2012-06-05,1.4974
600887,2012-06-06,1.4982
600887,2012-06-07,1.4962
600887,2012-06-08,1.4971
600887,2012-06-11,1.4997
600887,2012-06-12,1.5006
600887,2012-06-13,1.5014
600887,2012-06-14,1.4872
600887,2012-06-15,1.4375
600887,2012-06-18,1.4118
600887,2012-06-19,1.3771
600887,2012-06-20,1.3691
600887,2012-06-21,1.3612
600887,2012-06-25,1.3642
600887,2012-06-26,1.3511
600887,2012-06-27,1.3239
600887,2012-06-28,1.3286
600887,2012-06-29,1.3323
600887,2012-07-02,1.3369
600887,2012-07-03,1.3379
600887,2012-07-04,1.3388
600887,2012-07-05,1.3396
600887,2012-07-06,1.3396
600887,2012-07-09,1.3729
600887,2012-07-10,1.3739
600887,2012-07-11,1.3749
600887,2012-07-12,1.3759
600887,2012-07-13,1.3785
600887,2012-07-16,1.3861
600887,2012-07-17,1.3634
600887,2012-07-18,1.3644
600887,2012-07-19,1.3691
600887,2012-07-20,1.3782
600887,2012-07-23,1.3847
600887,2012-07-24,1.3433
600887,2012-07-25,1.3442
600887,2012-07-26,1.3451
600887,2012-07-27,1.3465
600887,2012-07-30,1.368
600887,2012-07-31,1.3689
600887,2012-08-01,1.3699
600887,2012-08-02,1.3744
600887,2012-08-03,1.3684
600887,2012-08-06,1.3774
600887,2012-08-07,1.3784
600887,2012-08-08,1.3794
600887,2012-08-09,1.3804
600887,2012-08-10,1.3736
600887,2012-08-13,1.3677
600887,2012-08-14,1.3687
600887,2012-08-15,1.3697
600887,2012-08-16,1.3707
600887,2012-08-17,1.369
600887,2012-08-20,1.376
600887,2012-08-21,1.3566
600887,2012-08-22,1.3473
600887,2012-08-23,1.3504
600887,2012-08-24,1.3513
600887,2012-08-27,1.3541
600887,2012-08-28,1.355
600887,2012-08-29,1.356
600887,2012-08-30,1.357
600887,2012-08-31,1.3538
600887,2012-09-03,1.3558
600887,2012-09-04,1.3567
600887,2012-09-05,1.3647
600887,2012-09-06,1.3651
600887,2012-09-07,1.3661
600887,2012-09-10,1.3691
600887,2012-09-11,1.3777
600887,2012-09-12,1.3751
600887,2012-09-13,1.3761
600887,2012-09-14,1.3792
600887,2012-09-17,1.3816
600887,2012-09-18,1.3826
600887,2012-09-19,1.3835
600887,2012-09-20,1.3817
600887,2012-09-21,1.3806
600887,2012-09-24,1.3848
600887,2012-09-25,1.3858
600887,2012-09-26,1.3868
600887,2012-09-27,1.3854
600887,2012-09-28,1.3773
600887,2012-10-08,1.3901
600887,2012-10-09,1.3902
600887,2012-10-10,1.3912
600887,2012-10-11,1.3922
600887,2012-10-12,1.3866
600887,2012-10-15,1.3856
600887,2012-10-16,1.3847
600887,2012-10-17,1.3857
600887,2012-10-18,1.3868
600887,2012-10-19,1.3878
600887,2012-10-22,1.3907
600887,2012-10-23,1.3904
600887,2012-10-24,1.3913
600887,2012-10-25,1.3923
600887,2012-10-26,1.4021
600887,2012-10-29,1.4078
600887,2012-10-30,1.4053
600887,2012-10-31,1.4057
600887,2012-11-01,1.4085
600887,2012-11-02,1.4095
600887,2012-11-05,1.4128
600887,2012-11-06,1.4137
600887,2012-11-07,1.4147
600887,2012-11-08,1.4157
600887,2012-11-09,1.4167
600887,2012-11-12,1.4187
600887,2012-11-13,1.4203
600887,2012-11-14,1.4213
600887,2012-11-15,1.4212
600887,2012-11-16,1.4222
600887,2012-11-19,1.4063
600887,2012-11-20,1.4086
600887,2012-11-21,1.4095
600887,2012-11-22,1.4105
600887,2012-11-23,1.4114
600887,2012-11-26,1.4126
600887,2012-11-27,1.4136
600887,2012-11-28,1.4128
600887,2012-11-29,1.4137
600887,2012-11-30,1.4237
600887,2012-12-03,1.4257
600887,2012-12-04,1.4267
600887,2012-12-05,1.4276
600887,2012-12-06,1.4302
600887,2012-12-07,1.4126
600887,2012-12-10,1.416
600887,2012-12-11,1.4166
600887,2012-12-12,1.4175
600887,2012-12-13,1.4183
600887,2012-12-14,1.4113
600887,2012-12-17,1.4081
600887,2012-12-18,1.4265
600887,2012-12-19,1.4293
600887,2012-12-20,1.4339
600887,2012-12-21,1.4368
600887,2012-12-24,1.4396
600887,2012-12-25,1.4373
600887,2012-12-26,1.4382
600887,2012-12-27,1.4296
600887,2012-12-28,1.4331
600887,2012-12-31,1.4302
600887,2013-01-04,1.4326
600887,2013-01-07,1.4499
600887,2013-01-08,1.4509
600887,2013-01-09,1.4607
600887,2013-01-10,1.4617
600887,2013-01-11,1.4626
600887,2013-01-14,1.2552
600887,2013-01-15,1.2565
600887,2013-01-16,1.2661
600887,2013-01-17,1.2684
600887,2013-01-18,1.2712
600887,2013-01-21,1.2725
600887,2013-01-22,1.2733
600887,2013-01-23,1.2742
600887,2013-01-24,1.274
600887,2013-01-25,1.2765
600887,2013-01-28,1.2815
600887,2013-01-29,1.2785
600887,2013-01-30,1.2779
600887,2013-01-31,1.2787
600887,2013-02-01,1.2797
600887,2013-02-04,1.2855
600887,2013-02-05,1.2891
600887,2013-02-06,1.2918
600887,2013-02-07,1.2935
600887,2013-02-08,1.2943
600887,2013-02-18,1.3019
600887,2013-02-19,1.3027
600887,2013-02-20,1.3035
600887,2013-02-21,1.3096
600887,2013-02-22,1.3105
600887,2013-02-25,1.3129
600887,2013-02-26,1.3138
600887,2013-02-27,1.3155
600887,2013-02-28,1.3163
600887,2013-03-01,1.3196
600887,2013-03-04,1.3193
600887,2013-03-05,1.3182
600887,2013-03-06,1.3242
600887,2013-03-07,1.3251
600887,2013-03-08,1.3225
600887,2013-03-11,1.3244
600887,2013-03-12,1.3253
600887,2013-03-13,1.3262
