trade_date,stock_code,stock_name,tcap,volume
"2018-07-23 00:00:00",600887,伊利股份,16770561.105,51129530
"2018-07-24 00:00:00",600887,伊利股份,17031936.288,70820341
"2018-07-25 00:00:00",600887,伊利股份,16740168.642,52535888
"2018-07-26 00:00:00",600887,伊利股份,16393694.564,47926124
"2018-07-27 00:00:00",600887,伊利股份,16363302.101,32056052
"2018-07-30 00:00:00",600887,伊利股份,16223496.771,43466799
"2018-07-31 00:00:00",600887,伊利股份,16071534.456,39535786
"2018-08-01 00:00:00",600887,伊利股份,15725060.377,41558082
"2018-08-02 00:00:00",600887,伊利股份,15244859.461,80055764
"2018-08-03 00:00:00",600887,伊利股份,15153682.072,49687971
"2018-08-06 00:00:00",600887,伊利股份,15384664.791,77137668
"2018-08-07 00:00:00",600887,伊利股份,15901336.663,61727333
"2018-08-08 00:00:00",600887,伊利股份,15834473.244,54115283
"2018-08-09 00:00:00",600887,伊利股份,16454479.490,69032906
"2018-08-10 00:00:00",600887,伊利股份,16667226.731,56991930
"2018-08-13 00:00:00",600887,伊利股份,16569970.849,39088083
"2018-08-14 00:00:00",600887,伊利股份,16393694.564,27308518
"2018-08-15 00:00:00",600887,伊利股份,15798002.288,36622691
"2018-08-16 00:00:00",600887,伊利股份,15798002.288,44082149
"2018-08-17 00:00:00",600887,伊利股份,15500156.150,39264932
"2018-08-20 00:00:00",600887,伊利股份,15475842.180,49636294
"2018-08-21 00:00:00",600887,伊利股份,16223496.771,59481890
"2018-08-22 00:00:00",600887,伊利股份,16180947.322,28821984
"2018-08-23 00:00:00",600887,伊利股份,16101926.919,32350093
"2018-08-24 00:00:00",600887,伊利股份,16016828.022,21019596
"2018-08-27 00:00:00",600887,伊利股份,16527421.401,47980291
"2018-08-28 00:00:00",600887,伊利股份,16345066.623,35144622
"2018-08-29 00:00:00",600887,伊利股份,16144476.367,30537274
"2018-08-30 00:00:00",600887,伊利股份,15852708.722,36292473
"2018-08-31 00:00:00",600887,伊利股份,14709952.111,186102700
"2018-09-03 00:00:00",600887,伊利股份,14430341.451,91703265
"2018-09-04 00:00:00",600887,伊利股份,14594460.752,53421949
"2018-09-05 00:00:00",600887,伊利股份,14223672.703,47926261
"2018-09-06 00:00:00",600887,伊利股份,13615823.442,88877515
"2018-09-07 00:00:00",600887,伊利股份,13670529.875,66255812
"2018-09-10 00:00:00",600887,伊利股份,13761707.265,52217337
"2018-09-11 00:00:00",600887,伊利股份,13962297.521,52299599
"2018-09-12 00:00:00",600887,伊利股份,13670529.875,38093175
"2018-09-13 00:00:00",600887,伊利股份,13907591.087,41200630
"2018-09-14 00:00:00",600887,伊利股份,14120338.328,46014016
"2018-09-17 00:00:00",600887,伊利股份,14120338.328,35273159
"2018-09-18 00:00:00",600887,伊利股份,14363478.033,45394848
"2018-09-19 00:00:00",600887,伊利股份,14606617.737,61630109
"2018-09-20 00:00:00",600887,伊利股份,14734266.082,36706416
"2018-09-21 00:00:00",600887,伊利股份,15147603.579,57939919
"2018-09-25 00:00:00",600887,伊利股份,14971327.294,28374354
"2018-09-26 00:00:00",600887,伊利股份,15378586.298,58494764
"2018-09-27 00:00:00",600887,伊利股份,15305644.387,31283187
"2018-09-28 00:00:00",600887,伊利股份,15609569.017,38412591
"2018-10-08 00:00:00",600887,伊利股份,14722109.097,52793028
"2018-10-09 00:00:00",600887,伊利股份,15111132.623,36955785
"2018-10-10 00:00:00",600887,伊利股份,15165839.057,36851079
"2018-10-11 00:00:00",600887,伊利股份,14703873.619,55419303
"2018-10-12 00:00:00",600887,伊利股份,15372507.806,55057488
"2018-10-15 00:00:00",600887,伊利股份,15281330.417,50058157
"2018-10-16 00:00:00",600887,伊利股份,15202310.013,42661525
"2018-10-17 00:00:00",600887,伊利股份,14782894.023,63723065
"2018-10-18 00:00:00",600887,伊利股份,14564068.289,47115004
"2018-10-19 00:00:00",600887,伊利股份,15238780.968,55613661
"2018-10-22 00:00:00",600887,伊利股份,16101926.919,95972901
"2018-10-23 00:00:00",600887,伊利股份,15585255.047,63834791
"2018-10-24 00:00:00",600887,伊利股份,14466812.407,140278050
"2018-10-25 00:00:00",600887,伊利股份,14247986.673,90333497
"2018-10-26 00:00:00",600887,伊利股份,13865041.639,64302420
"2018-10-29 00:00:00",600887,伊利股份,12789148.447,87398887
"2018-10-30 00:00:00",600887,伊利股份,12989738.703,71287162
"2018-10-31 00:00:00",600887,伊利股份,13421311.678,58550943
"2018-11-01 00:00:00",600887,伊利股份,13561117.008,56892747
"2018-11-02 00:00:00",600887,伊利股份,14351321.047,92702716
"2018-11-05 00:00:00",600887,伊利股份,14114259.836,51523260
"2018-11-06 00:00:00",600887,伊利股份,13919748.072,38571947
"2018-11-07 00:00:00",600887,伊利股份,13925826.565,38955631
"2018-11-08 00:00:00",600887,伊利股份,13907591.087,26554671
"2018-11-09 00:00:00",600887,伊利股份,13901512.594,28285273
"2018-11-12 00:00:00",600887,伊利股份,14102102.851,28618360
"2018-11-13 00:00:00",600887,伊利股份,14509361.855,60933984
"2018-11-14 00:00:00",600887,伊利股份,14307912.389,36777144
"2018-11-15 00:00:00",600887,伊利股份,14313990.517,28929292
"2018-11-16 00:00:00",600887,伊利股份,14435553.069,41756547
"2018-11-19 00:00:00",600887,伊利股份,14526724.983,36194695
"2018-11-20 00:00:00",600887,伊利股份,14295756.134,27776104
"2018-11-21 00:00:00",600887,伊利股份,14587506.259,44062540
"2018-11-22 00:00:00",600887,伊利股份,14551037.494,15560036
"2018-11-23 00:00:00",600887,伊利股份,14253209.241,19044897
"2018-11-26 00:00:00",600887,伊利股份,14192427.965,18757703
"2018-11-27 00:00:00",600887,伊利股份,14119490.433,15960192
"2018-11-28 00:00:00",600887,伊利股份,14271443.624,22488122
"2018-11-29 00:00:00",600887,伊利股份,14253209.241,21672657
"2018-11-30 00:00:00",600887,伊利股份,14484178.090,25733507
"2018-12-03 00:00:00",600887,伊利股份,14733381.322,56497920
"2018-12-04 00:00:00",600887,伊利股份,14709068.811,34747543
"2018-12-05 00:00:00",600887,伊利股份,14465943.707,36268808
"2018-12-06 00:00:00",600887,伊利股份,13979693.498,63475173
"2018-12-07 00:00:00",600887,伊利股份,13991849.754,19933514
"2018-12-10 00:00:00",600887,伊利股份,13724412.139,30901520
"2018-12-11 00:00:00",600887,伊利股份,13888521.584,24370603
"2018-12-12 00:00:00",600887,伊利股份,13979693.498,19570008
"2018-12-13 00:00:00",600887,伊利股份,14216740.475,35989109
"2018-12-14 00:00:00",600887,伊利股份,14155959.199,25864884
"2018-12-17 00:00:00",600887,伊利股份,13949302.860,29244955
"2018-12-18 00:00:00",600887,伊利股份,13724412.139,32438547
"2018-12-19 00:00:00",600887,伊利股份,13432662.014,34224125
"2018-12-20 00:00:00",600887,伊利股份,13572458.949,29806510
"2018-12-21 00:00:00",600887,伊利股份,13444818.269,26551465
"2018-12-24 00:00:00",600887,伊利股份,13481287.035,17104834
"2018-12-25 00:00:00",600887,伊利股份,13633240.225,31300751
"2018-12-26 00:00:00",600887,伊利股份,13627162.097,19709630
"2018-12-27 00:00:00",600887,伊利股份,13493443.290,25703915
"2018-12-28 00:00:00",600887,伊利股份,13906755.967,46801306
"2019-01-02 00:00:00",600887,伊利股份,13663630.863,29340297
"2019-01-03 00:00:00",600887,伊利股份,13554224.566,31035564
"2019-01-04 00:00:00",600887,伊利股份,13687943.373,27303954
"2019-01-07 00:00:00",600887,伊利股份,13839896.563,31242117
"2019-01-08 00:00:00",600887,伊利股份,13736568.394,27642219
"2019-01-09 00:00:00",600887,伊利股份,13858130.946,58432965
"2019-01-10 00:00:00",600887,伊利股份,14040474.774,34746330
"2019-01-11 00:00:00",600887,伊利股份,14289678.006,31641154
"2019-01-14 00:00:00",600887,伊利股份,14095177.923,18620856
"2019-01-15 00:00:00",600887,伊利股份,14648287.535,54218809
"2019-01-16 00:00:00",600887,伊利股份,14587506.259,33038417
"2019-01-17 00:00:00",600887,伊利股份,14630053.152,28371763
"2019-01-18 00:00:00",600887,伊利股份,14861022.002,37056170
"2019-01-21 00:00:00",600887,伊利股份,15061600.213,41874504
"2019-01-22 00:00:00",600887,伊利股份,14848865.746,20221454
"2019-01-23 00:00:00",600887,伊利股份,14769850.087,22569573
"2019-01-24 00:00:00",600887,伊利股份,14794162.598,15727869
"2019-01-25 00:00:00",600887,伊利股份,14848865.746,26780676
"2019-01-28 00:00:00",600887,伊利股份,14715146.939,30646819
"2019-01-29 00:00:00",600887,伊利股份,14769850.087,23114048
"2019-01-30 00:00:00",600887,伊利股份,14648287.535,19842731
"2019-01-31 00:00:00",600887,伊利股份,14696912.556,35363986
"2019-02-01 00:00:00",600887,伊利股份,14915725.150,31132250
"2019-02-11 00:00:00",600887,伊利股份,15353350.338,44587521
"2019-02-12 00:00:00",600887,伊利股份,15304725.317,36398104
"2019-02-13 00:00:00",600887,伊利股份,15499225.400,47384573
"2019-02-14 00:00:00",600887,伊利股份,15790975.526,41548287
"2019-02-15 00:00:00",600887,伊利股份,15450600.380,29340305
"2019-02-18 00:00:00",600887,伊利股份,15693725.484,38912080
"2019-02-19 00:00:00",600887,伊利股份,15456678.507,53102597
"2019-02-20 00:00:00",600887,伊利股份,15529616.038,43572485
"2019-02-21 00:00:00",600887,伊利股份,15499225.400,40990572
"2019-02-22 00:00:00",600887,伊利股份,15499225.400,41325160
"2019-02-25 00:00:00",600887,伊利股份,16113116.289,94747938
"2019-02-26 00:00:00",600887,伊利股份,15967241.226,78325350
"2019-02-27 00:00:00",600887,伊利股份,16186053.820,62221642
"2019-02-28 00:00:00",600887,伊利股份,16435257.052,88478957
"2019-03-01 00:00:00",600887,伊利股份,16903272.878,64580332
"2019-03-04 00:00:00",600887,伊利股份,17000522.920,83043049
"2019-03-05 00:00:00",600887,伊利股份,16860725.985,53114425
"2019-03-06 00:00:00",600887,伊利股份,16605444.625,69758440
"2019-03-07 00:00:00",600887,伊利股份,16125272.544,81033291
"2019-03-08 00:00:00",600887,伊利股份,16015866.247,60364383
"2019-03-11 00:00:00",600887,伊利股份,16295460.117,60916362
"2019-03-12 00:00:00",600887,伊利股份,16344085.138,72992960
"2019-03-13 00:00:00",600887,伊利股份,16028022.502,58929431
"2019-03-14 00:00:00",600887,伊利股份,15997631.864,46376600
"2019-03-15 00:00:00",600887,伊利股份,16161741.310,66130963
"2019-03-18 00:00:00",600887,伊利股份,17359132.448,150153621
"2019-03-19 00:00:00",600887,伊利股份,17049147.940,60065769
"2019-03-20 00:00:00",600887,伊利股份,16994444.792,43718030
"2019-03-21 00:00:00",600887,伊利股份,16793866.581,47431755
"2019-03-22 00:00:00",600887,伊利股份,16970132.282,43075433
"2019-03-25 00:00:00",600887,伊利股份,16514272.711,45692592
"2019-03-26 00:00:00",600887,伊利股份,16623679.008,47743060
"2019-03-27 00:00:00",600887,伊利股份,17140319.855,67352705
"2019-03-28 00:00:00",600887,伊利股份,17201101.131,51474983
"2019-03-29 00:00:00",600887,伊利股份,17693429.467,85416870
"2019-04-01 00:00:00",600887,伊利股份,18094585.889,81599885
"2019-04-02 00:00:00",600887,伊利股份,17814992.019,66163873
"2019-04-03 00:00:00",600887,伊利股份,17827148.274,47589923
"2019-04-04 00:00:00",600887,伊利股份,18100664.017,57756987
"2019-04-08 00:00:00",600887,XD伊利股,17395601.214,59279038
"2019-04-09 00:00:00",600887,伊利股份,18842195.585,155653751
"2019-04-10 00:00:00",600887,伊利股份,19140023.838,102520980
"2019-04-11 00:00:00",600887,伊利股份,18428882.907,74265803
"2019-04-12 00:00:00",600887,伊利股份,18234382.824,59092917
"2019-04-15 00:00:00",600887,伊利股份,18234382.824,63751019
"2019-04-16 00:00:00",600887,伊利股份,18763179.926,58126346
"2019-04-17 00:00:00",600887,伊利股份,18708476.777,33957493
"2019-04-18 00:00:00",600887,伊利股份,18744945.543,34885193
"2019-04-19 00:00:00",600887,伊利股份,18927289.371,41704276
"2019-04-22 00:00:00",600887,伊利股份,18830039.330,59432023
"2019-04-23 00:00:00",600887,伊利股份,18526132.949,47793952
"2019-04-24 00:00:00",600887,伊利股份,18684164.267,53040930
"2019-04-25 00:00:00",600887,伊利股份,18507898.566,40043591
"2019-04-26 00:00:00",600887,伊利股份,18234382.824,88222720
"2019-04-29 00:00:00",600887,伊利股份,18690242.395,85483878
"2019-04-30 00:00:00",600887,伊利股份,18842195.585,37555059
"2019-05-06 00:00:00",600887,伊利股份,18234382.824,91376671
"2019-05-07 00:00:00",600887,伊利股份,18625285.174,77405486
"2019-05-08 00:00:00",600887,伊利股份,18375322.263,63289611
"2019-05-09 00:00:00",600887,伊利股份,17790043.253,75932751
"2019-05-10 00:00:00",600887,伊利股份,18448482.139,87265106
"2019-05-13 00:00:00",600887,伊利股份,18533835.328,58614311
"2019-05-14 00:00:00",600887,伊利股份,18302162.387,61425410
"2019-05-15 00:00:00",600887,伊利股份,18917924.679,86146754
"2019-05-16 00:00:00",600887,伊利股份,19143500.964,60418635
"2019-05-17 00:00:00",600887,伊利股份,18539931.985,63604994
"2019-05-20 00:00:00",600887,伊利股份,18338742.325,57721156
"2019-05-21 00:00:00",600887,伊利股份,18442385.483,38722435
"2019-05-22 00:00:00",600887,伊利股份,18472868.765,33300396
"2019-05-23 00:00:00",600887,伊利股份,18235099.167,40426723
"2019-05-24 00:00:00",600887,伊利股份,18229002.510,32252599
"2019-05-27 00:00:00",600887,伊利股份,18296065.730,45972365
"2019-05-28 00:00:00",600887,伊利股份,18503352.047,45768859
"2019-05-29 00:00:00",600887,伊利股份,18241195.823,40693808
"2019-05-30 00:00:00",600887,伊利股份,18326549.012,38191110
"2019-05-31 00:00:00",600887,伊利股份,18296065.730,46149776
"2019-06-03 00:00:00",600887,伊利股份,18649671.799,64715041
"2019-06-04 00:00:00",600887,伊利股份,18466772.108,39333818
"2019-06-05 00:00:00",600887,伊利股份,18363128.950,34656579
"2019-06-06 00:00:00",600887,伊利股份,18291375.324,26311094
"2019-06-10 00:00:00",600887,伊利股份,18705979.831,59165497
"2019-06-11 00:00:00",600887,伊利股份,19772976.725,98357762
"2019-06-12 00:00:00",600887,伊利股份,19358372.218,46951402
"2019-06-13 00:00:00",600887,伊利股份,19242526.841,38896327
"2019-06-14 00:00:00",600887,伊利股份,19376663.593,30176326
"2019-06-17 00:00:00",600887,伊利股份,19212041.215,27408068
"2019-06-18 00:00:00",600887,伊利股份,19218138.340,29112181
"2019-06-19 00:00:00",600887,伊利股份,19358372.218,49994789
"2019-06-20 00:00:00",600887,伊利股份,19888822.102,88285335
"2019-06-21 00:00:00",600887,伊利股份,19705908.349,51138420
"2019-06-24 00:00:00",600887,伊利股份,19712005.474,54656627
"2019-06-25 00:00:00",600887,伊利股份,19779073.850,46690735
"2019-06-26 00:00:00",600887,伊利股份,20016861.730,41887577
"2019-06-27 00:00:00",600887,伊利股份,20187581.233,43977428
"2019-06-28 00:00:00",600887,伊利股份,20370494.986,34058129
"2019-07-01 00:00:00",600887,伊利股份,20888750.620,53366160
"2019-07-02 00:00:00",600887,伊利股份,21016790.247,36874371
"2019-07-03 00:00:00",600887,伊利股份,20455854.737,51079685
"2019-07-04 00:00:00",600887,伊利股份,20370494.986,47903916
"2019-07-05 00:00:00",600887,伊利股份,20407077.736,35852846
"2019-07-08 00:00:00",600887,伊利股份,20108318.606,54426960
"2019-07-09 00:00:00",600887,伊利股份,20285135.234,40606339
"2019-07-10 00:00:00",600887,伊利股份,20218066.858,38407399
"2019-07-11 00:00:00",600887,伊利股份,20657059.866,54960528
"2019-07-12 00:00:00",600887,伊利股份,20626574.240,29425825
"2019-07-15 00:00:00",600887,伊利股份,20559505.864,42568125
"2019-07-16 00:00:00",600887,伊利股份,19931501.978,75394185
"2019-07-17 00:00:00",600887,伊利股份,19803462.351,35734000
"2019-07-18 00:00:00",600887,伊利股份,19577868.722,44433183
"2019-07-19 00:00:00",600887,伊利股份,19663228.473,38254039
"2019-07-22 00:00:00",600887,伊利股份,19669325.598,32204406
"2019-07-23 00:00:00",600887,伊利股份,19571771.597,30991537
"2019-07-24 00:00:00",600887,伊利股份,19766879.600,36205172
"2019-07-25 00:00:00",600887,伊利股份,19754685.350,33565840
"2019-07-26 00:00:00",600887,伊利股份,19718102.599,37927678
"2019-07-29 00:00:00",600887,伊利股份,19657131.348,31000579
"2019-07-30 00:00:00",600887,伊利股份,19480314.720,60103700
"2019-07-31 00:00:00",600887,伊利股份,19023030.337,64064092
"2019-08-01 00:00:00",600887,伊利股份,19096195.838,39248607
"2019-08-02 00:00:00",600887,伊利股份,18986447.586,40917718
"2019-08-05 00:00:00",600887,伊利股份,18785242.458,38193308
"2019-08-06 00:00:00",600887,伊利股份,17132921.553,204815804
"2019-08-07 00:00:00",600887,伊利股份,17169504.304,150194748
"2019-08-08 00:00:00",600887,伊利股份,17108533.053,93860143
"2019-08-09 00:00:00",600887,伊利股份,16706122.796,114763792
"2019-08-12 00:00:00",600887,伊利股份,17157310.054,78560756
"2019-08-13 00:00:00",600887,伊利股份,17199989.930,40218425
"2019-08-14 00:00:00",600887,伊利股份,17212184.180,51048407
"2019-08-15 00:00:00",600887,伊利股份,17157310.054,39337496
"2019-08-16 00:00:00",600887,伊利股份,17498749.060,60702256
"2019-08-19 00:00:00",600887,伊利股份,17803605.315,66011175
"2019-08-20 00:00:00",600887,伊利股份,17663371.438,43002618
"2019-08-21 00:00:00",600887,伊利股份,17181698.554,71116198
"2019-08-22 00:00:00",600887,伊利股份,17248766.931,34117199
"2019-08-23 00:00:00",600887,伊利股份,17437777.809,57216491
"2019-08-26 00:00:00",600887,伊利股份,17175601.429,42156535
"2019-08-27 00:00:00",600887,伊利股份,17468263.434,67235330
"2019-08-28 00:00:00",600887,伊利股份,17974324.818,85375417
"2019-08-29 00:00:00",600887,伊利股份,17742634.064,51772790
"2019-08-30 00:00:00",600887,伊利股份,17468263.434,86746243
"2019-09-02 00:00:00",600887,伊利股份,17425583.559,62715143
"2019-09-03 00:00:00",600887,伊利股份,17321932.432,73165180
"2019-09-04 00:00:00",600887,伊利股份,17395097.933,49360614
"2019-09-05 00:00:00",600887,伊利股份,17693857.063,85474909
"2019-09-06 00:00:00",600887,伊利股份,17760925.440,44346235
"2019-09-09 00:00:00",600887,伊利股份,18102364.446,103882016
"2019-09-10 00:00:00",600887,伊利股份,18327958.075,77472881
"2019-09-11 00:00:00",600887,伊利股份,18126752.946,58738428
"2019-09-12 00:00:00",600887,伊利股份,18138947.196,39472163
"2019-09-16 00:00:00",600887,伊利股份,17876770.817,61498033
"2019-09-17 00:00:00",600887,伊利股份,17632885.812,46870471
"2019-09-18 00:00:00",600887,伊利股份,17681662.813,47503428
"2019-09-19 00:00:00",600887,伊利股份,17553623.186,42342873
"2019-09-20 00:00:00",600887,伊利股份,17614594.437,34816560
"2019-09-23 00:00:00",600887,伊利股份,17309738.182,46393018
"2019-09-24 00:00:00",600887,伊利股份,17254864.056,39932936
"2019-09-25 00:00:00",600887,伊利股份,16974396.301,46471650
"2019-09-26 00:00:00",600887,伊利股份,17102435.928,45451432
"2019-09-27 00:00:00",600887,伊利股份,17248766.931,29810343
"2019-09-30 00:00:00",600887,伊利股份,17389000.808,39125431
"2019-10-08 00:00:00",600887,伊利股份,17401195.058,37256162
"2019-10-09 00:00:00",600887,伊利股份,17193892.805,34586842
"2019-10-10 00:00:00",600887,伊利股份,17358515.182,36572349
"2019-10-11 00:00:00",600887,伊利股份,17254864.056,34820747
"2019-10-14 00:00:00",600887,伊利股份,17395097.933,54295598
"2019-10-15 00:00:00",600887,伊利股份,17443874.934,35034153
"2019-10-16 00:00:00",600887,伊利股份,17242669.805,33753451
"2019-10-17 00:00:00",600887,伊利股份,17181698.554,24696250
"2019-10-18 00:00:00",600887,伊利股份,17078047.428,31701932
"2019-10-21 00:00:00",600887,伊利股份,17004881.926,33405339
"2019-10-22 00:00:00",600887,伊利股份,17053658.927,25093540
"2019-10-23 00:00:00",600887,伊利股份,16870745.174,32408571
"2019-10-24 00:00:00",600887,伊利股份,16553694.668,46967536
"2019-10-25 00:00:00",600887,伊利股份,16687831.421,37399976
"2019-10-28 00:00:00",600887,伊利股份,16834162.423,38174072
"2019-10-29 00:00:00",600887,伊利股份,17078047.428,47901282
"2019-10-30 00:00:00",600887,伊利股份,16535403.293,56920449
"2019-10-31 00:00:00",600887,伊利股份,17681662.813,165360724
"2019-11-01 00:00:00",600887,伊利股份,17949936.318,98003836
"2019-11-04 00:00:00",600887,伊利股份,17956033.443,64192508
"2019-11-05 00:00:00",600887,伊利股份,18212112.698,78484684
"2019-11-06 00:00:00",600887,伊利股份,17968227.693,46767820
"2019-11-07 00:00:00",600887,伊利股份,18077975.945,36390680
"2019-11-08 00:00:00",600887,伊利股份,17968227.693,36590381
"2019-11-11 00:00:00",600887,伊利股份,17681662.813,42015637
"2019-11-12 00:00:00",600887,伊利股份,17797508.190,28969495
"2019-11-13 00:00:00",600887,伊利股份,17803605.315,33837502
"2019-11-14 00:00:00",600887,伊利股份,17742634.064,39161912
"2019-11-15 00:00:00",600887,伊利股份,17651177.188,32018080
"2019-11-18 00:00:00",600887,伊利股份,17681662.813,31538068
"2019-11-19 00:00:00",600887,伊利股份,18175529.947,58445542
"2019-11-20 00:00:00",600887,伊利股份,17931644.943,32430377
"2019-11-21 00:00:00",600887,伊利股份,17773119.690,28903939
"2019-11-22 00:00:00",600887,伊利股份,17687759.938,45614409
"2019-11-25 00:00:00",600887,伊利股份,17767022.565,32846952
"2019-11-26 00:00:00",600887,伊利股份,17895062.192,43751660
"2019-11-27 00:00:00",600887,伊利股份,17974324.818,30020452
"2019-11-28 00:00:00",600887,伊利股份,17925547.818,24877088
"2019-11-29 00:00:00",600887,伊利股份,17736536.939,40688958
"2019-12-02 00:00:00",600887,伊利股份,18090170.195,52842975
"2019-12-03 00:00:00",600887,伊利股份,18523066.078,63793181
"2019-12-04 00:00:00",600887,伊利股份,18577940.204,40431200
"2019-12-05 00:00:00",600887,伊利股份,18425512.076,38997689
"2019-12-06 00:00:00",600887,伊利股份,18443803.452,31555946
"2019-12-09 00:00:00",600887,伊利股份,18809630.958,44087650
"2019-12-10 00:00:00",600887,伊利股份,18657202.830,25138388
"2019-12-11 00:00:00",600887,伊利股份,18425512.076,27958968
"2019-12-12 00:00:00",600887,伊利股份,18455997.702,22857075
"2019-12-13 00:00:00",600887,伊利股份,18687688.456,38768715
"2019-12-16 00:00:00",600887,伊利股份,18559648.829,38815517
"2019-12-17 00:00:00",600887,伊利股份,18773048.208,47498001
"2019-12-18 00:00:00",600887,伊利股份,18565745.954,37241910
"2019-12-19 00:00:00",600887,伊利股份,18260889.698,41956486
"2019-12-20 00:00:00",600887,伊利股份,18297472.449,30365058
"2019-12-23 00:00:00",600887,伊利股份,18199918.447,29515181
"2019-12-24 00:00:00",600887,伊利股份,18437706.327,26865417
"2019-12-25 00:00:00",600887,伊利股份,18279181.074,21912458
"2019-12-26 00:00:00",600887,伊利股份,18364540.825,19196472
"2019-12-27 00:00:00",600887,伊利股份,18681591.331,45549775
"2019-12-30 00:00:00",600887,伊利股份,18795136.019,46324148
"2019-12-31 00:00:00",600887,伊利股份,18862196.187,27813104
"2020-01-02 00:00:00",600887,伊利股份,19356002.874,54604247
"2020-01-03 00:00:00",600887,伊利股份,19349906.495,42670858
"2020-01-06 00:00:00",600887,伊利股份,18953641.870,42899553
"2020-01-07 00:00:00",600887,伊利股份,19599858.028,63222917
"2020-01-08 00:00:00",600887,伊利股份,19624243.544,46351899
"2020-01-09 00:00:00",600887,伊利股份,19807134.910,43733192
"2020-01-10 00:00:00",600887,伊利股份,19764460.258,27093733
"2020-01-13 00:00:00",600887,伊利股份,20111953.853,38705406
"2020-01-14 00:00:00",600887,伊利股份,19953448.002,26158916
"2020-01-15 00:00:00",600887,伊利股份,20282652.461,48604304
"2020-01-16 00:00:00",600887,伊利股份,20441158.311,28437944
"2020-01-17 00:00:00",600887,伊利股份,20044893.685,39348030
"2020-01-20 00:00:00",600887,伊利股份,20050990.064,33212407
"2020-01-21 00:00:00",600887,伊利股份,19630339.923,39152828
"2020-01-22 00:00:00",600887,伊利股份,19782749.394,37071183
"2020-01-23 00:00:00",600887,伊利股份,18679304.821,76416673
"2018-06-08 00:00:00",601138,N富联,39055780.340,1672614
"2018-06-11 00:00:00",601138,工业富联,42955449.784,1932286
"2018-06-12 00:00:00",601138,工业富联,47249025.233,14492391
"2018-06-13 00:00:00",601138,工业富联,50656312.171,633217109
"2018-06-14 00:00:00",601138,工业富联,45870354.217,347782105
"2018-06-15 00:00:00",601138,工业富联,44471987.901,213870016
"2018-06-19 00:00:00",601138,工业富联,40020850.051,209967713
"2018-06-20 00:00:00",601138,工业富联,39114866.241,198271914
"2018-06-21 00:00:00",601138,工业富联,35786360.503,197849535
"2018-06-22 00:00:00",601138,工业富联,36869602.016,175575007
"2018-06-25 00:00:00",601138,工业富联,35865141.704,115443049
"2018-06-26 00:00:00",601138,工业富联,36495391.311,113725844
"2018-06-27 00:00:00",601138,工业富联,35983313.506,97039103
"2018-06-28 00:00:00",601138,工业富联,35234892.097,86399084
"2018-06-29 00:00:00",601138,工业富联,36318133.609,127800363
"2018-07-02 00:00:00",601138,工业富联,34644033.090,121806604
"2018-07-03 00:00:00",601138,工业富联,35254587.397,89742495
"2018-07-04 00:00:00",601138,工业富联,33816830.481,80724110
"2018-07-05 00:00:00",601138,工业富联,33403229.177,91199252
"2018-07-06 00:00:00",601138,工业富联,33935002.283,105690560
"2018-07-09 00:00:00",601138,工业富联,34407689.488,80084021
"2018-07-10 00:00:00",601138,工业富联,34171345.885,65616875
"2018-07-11 00:00:00",601138,工业富联,32792674.870,79234984
"2018-07-12 00:00:00",601138,工业富联,35372759.199,179476511
"2018-07-13 00:00:00",601138,工业富联,34703118.991,99440876
"2018-07-16 00:00:00",601138,工业富联,35136415.596,91002211
"2018-07-17 00:00:00",601138,工业富联,34840986.093,61176816
"2018-07-18 00:00:00",601138,工业富联,33895611.682,62140093
"2018-07-19 00:00:00",601138,工业富联,33344143.276,52695296
"2018-07-20 00:00:00",601138,工业富联,34072869.384,71270453
"2018-07-23 00:00:00",601138,工业富联,33974392.883,48368564
"2018-07-24 00:00:00",601138,工业富联,35569712.201,125054476
"2018-07-25 00:00:00",601138,工业富联,34880376.693,85980738
"2018-07-26 00:00:00",601138,工业富联,34978853.194,66539746
"2018-07-27 00:00:00",601138,工业富联,34053174.084,54516175
"2018-07-30 00:00:00",601138,工业富联,33757744.581,36771092
"2018-07-31 00:00:00",601138,工业富联,33816830.481,29162201
"2018-08-01 00:00:00",601138,工业富联,33442619.777,45200663
"2018-08-02 00:00:00",601138,工业富联,31985167.561,68910577
"2018-08-03 00:00:00",601138,工业富联,31138269.651,51818003
"2018-08-06 00:00:00",601138,工业富联,29818684.536,49149378
"2018-08-07 00:00:00",601138,工业富联,30626191.845,45278678
"2018-08-08 00:00:00",601138,工业富联,29562645.633,46605307
"2018-08-09 00:00:00",601138,工业富联,30370152.942,61822492
"2018-08-10 00:00:00",601138,工业富联,30468629.443,36117070
"2018-08-13 00:00:00",601138,工业富联,30961011.949,52992504
"2018-08-14 00:00:00",601138,工业富联,30547410.644,44634477
"2018-08-15 00:00:00",601138,工业富联,29661122.134,40808623
"2018-08-16 00:00:00",601138,工业富联,29326302.031,34594813
"2018-08-17 00:00:00",601138,工业富联,28814224.225,32110673
"2018-08-20 00:00:00",601138,工业富联,29385387.931,35590839
"2018-08-21 00:00:00",601138,工业富联,29582340.933,35059990
"2018-08-22 00:00:00",601138,工业富联,29030872.527,27760231
"2018-08-23 00:00:00",601138,工业富联,29798989.236,48348554
"2018-08-24 00:00:00",601138,工业富联,29523255.033,25449258
"2018-08-27 00:00:00",601138,工业富联,30153504.640,54095468
